e1	e2	e3	cumvol
4.7316E-02	2.2365E+00	6.0572E-01	7.6619099859737E-02
1.9886E-01	2.5555E+00	9.0078E-01	7.6880411279904E-02
2.7477E-01	2.3262E+00	4.5340E-01	7.7255378997427E-02
2.3230E-01	5.0677E-01	4.8906E-01	7.7269620621397E-02
1.8101E-01	2.3942E+00	3.3067E-01	7.7692312020846E-02
3.0404E+00	5.7833E-01	3.9849E-01	7.8165058659516E-02
2.6682E-02	8.2486E-01	5.7319E-02	7.8467879327263E-02
9.7948E-01	2.5290E+00	2.4267E-01	7.8683867796401E-02
2.8458E+00	2.7081E+00	1.0461E+00	7.9071870668893E-02
3.1100E+00	2.3813E+00	4.4190E-01	7.9073844151072E-02
2.9704E+00	3.8450E-01	3.0353E-01	7.9920396797652E-02
3.6263E-01	4.4092E-01	8.4837E-01	7.9962002684824E-02
2.8404E+00	2.5082E+00	3.6640E-01	8.0121858810341E-02
2.9234E+00	2.3344E+00	3.6778E-01	8.0129122038566E-02
2.7273E+00	2.3958E+00	9.7033E-01	8.0620695086866E-02
3.1079E+00	2.7587E+00	8.2603E-01	8.0787861234516E-02
1.6911E-02	5.9786E-01	9.6197E-01	8.0787911792281E-02
2.7873E+00	2.5012E+00	2.7507E-01	8.0803679304534E-02
3.1285E+00	1.6048E+00	5.5430E-01	8.1292413183370E-02
1.6164E-01	2.5834E+00	9.2619E-01	8.1402235432102E-02
2.7585E+00	7.4836E-01	1.0153E+00	8.1483819592277E-02
2.8615E+00	2.0007E+00	8.9384E-01	8.2079040128059E-02
5.6002E-02	3.8483E-01	7.3517E-01	8.2104268147664E-02
2.6515E-01	2.4955E+00	5.7334E-01	8.2150756877340E-02
2.9725E+00	2.5128E+00	5.4703E-03	8.2650575825919E-02
2.5660E+00	5.6847E-01	5.4962E-01	8.2726768514162E-02
9.8130E-02	2.6571E+00	6.4918E-01	8.2851335929998E-02
2.0080E+00	2.3798E+00	4.0938E-01	8.2949196231853E-02
3.0943E+00	1.2281E+00	7.6430E-01	8.3127615296957E-02
3.0388E+00	4.5118E-01	7.4018E-01	8.3320797839825E-02
3.5230E-01	3.9663E-01	6.7043E-01	8.3521681032225E-02
6.2731E-01	2.5744E+00	6.6089E-01	8.3592482248536E-02
3.0037E+00	2.5690E+00	2.4855E-01	8.3807050624313E-02
2.3037E+00	2.8013E+00	3.0672E-01	8.3894636611733E-02
1.9766E+00	1.9578E-01	9.8443E-01	8.3901106378051E-02
1.1387E-01	2.5105E+00	2.7060E-01	8.4063293043605E-02
2.9952E+00	5.1400E-01	9.5077E-01	8.4429222416201E-02
6.0119E-01	2.6337E+00	2.3075E-02	8.4767792611890E-02
1.6911E-02	5.9786E-01	9.6197E-01	8.4773184083822E-02
1.2772E+00	2.5705E+00	5.8165E-01	8.4789867129045E-02
2.8391E+00	6.2254E-01	8.7782E-02	8.4821300427666E-02
2.9746E-01	4.9718E-01	6.6765E-02	8.4952839118435E-02
2.5309E-01	2.3236E+00	1.0212E+00	8.4990579421957E-02
2.7372E+00	2.4707E+00	1.6981E-01	8.5021402365265E-02
2.9854E+00	6.1764E-01	1.3842E-01	8.5144772467429E-02
2.7171E+00	2.2775E+00	9.8452E-01	8.5184242111004E-02
2.3449E+00	1.3571E+00	7.2346E-01	8.5352088804828E-02
4.0406E-03	4.9091E-01	2.0180E-01	8.5384132458762E-02
2.6847E+00	2.5911E+00	3.2465E-01	8.5497681943939E-02
3.1402E-01	1.4447E+00	3.3388E-01	8.5533998085064E-02
2.8018E+00	2.4518E+00	9.5045E-01	8.5601544073039E-02
7.4257E-01	4.1099E-01	8.7701E-02	8.5680076456648E-02
7.5170E-01	2.2974E+00	7.6971E-01	8.5696657775986E-02
2.9622E+00	5.6032E-01	9.6620E-01	8.5785973103459E-02
3.0351E+00	6.9934E-01	2.5522E-01	8.5998786707711E-02
2.8910E-01	6.8665E-01	7.8715E-02	8.6256538739144E-02
5.0714E-01	2.5848E+00	6.3614E-01	8.6418182188469E-02
3.4676E-01	6.0704E-01	2.1248E-01	8.6733554813228E-02
2.9114E+00	2.5023E+00	9.0581E-01	8.7043557328491E-02
3.0421E+00	4.6616E-01	9.1000E-01	8.7048765693829E-02
2.6833E-02	5.7741E-01	7.7472E-01	8.7106952900338E-02
5.8751E-01	4.8885E-01	4.3837E-02	8.7138182747188E-02
1.1584E-01	7.6119E-01	2.4697E-01	8.7256646609893E-02
3.0847E+00	2.6079E+00	4.7070E-01	8.7385441753531E-02
2.2312E+00	2.5297E+00	8.2293E-02	8.7451258401452E-02
2.7482E+00	2.3108E+00	5.6493E-01	8.7656828105397E-02
2.2332E-01	2.4735E+00	5.7120E-02	8.7841423966269E-02
2.5152E+00	2.7419E+00	7.3761E-01	8.7953988744875E-02
2.6039E-01	2.2738E+00	4.9070E-01	8.7997832601527E-02
2.8761E+00	2.4251E+00	2.6722E-02	8.8086130670145E-02
3.0007E+00	6.6733E-01	7.8659E-01	8.8210163007823E-02
2.9850E+00	2.4637E+00	2.4723E-01	8.8415900559479E-02
2.6597E+00	2.6229E+00	4.6740E-01	8.8690875800587E-02
8.7342E-01	2.6150E+00	3.7724E-02	8.8694344653283E-02
7.0780E-01	2.6197E+00	8.6387E-01	8.9390275850232E-02
3.1130E+00	2.4792E+00	9.9082E-01	8.9919395922872E-02
1.3652E+00	5.8622E-01	5.1208E-02	8.9931196125591E-02
5.2123E-02	2.4281E+00	2.0014E-01	8.9967410540830E-02
3.0479E+00	2.3236E+00	3.5781E-01	9.0376624277708E-02
3.8179E-01	2.4756E-01	9.5515E-01	9.0585174550099E-02
2.9571E+00	1.8415E+00	5.8530E-01	9.0608062874337E-02
2.9754E+00	2.2855E+00	2.7241E-01	9.0745774291839E-02
4.4740E-03	6.9023E-01	4.8733E-01	9.0799892462928E-02
8.7164E-03	2.6524E+00	8.7726E-01	9.0925679572131E-02
2.6349E-01	6.3326E-01	5.7971E-01	9.1236329064026E-02
1.8481E+00	2.2047E+00	6.0987E-01	9.1238282201027E-02
2.4894E+00	7.4238E-01	2.1707E-02	9.1238536515741E-02
3.6849E-01	2.7203E+00	8.3872E-02	9.1287059763127E-02
6.0310E-02	2.6070E+00	9.4471E-01	9.1322765548939E-02
2.8671E-01	2.5525E+00	7.4320E-01	9.1493154372641E-02
2.2246E-01	2.2729E+00	5.9647E-01	9.1723796455587E-02
7.4491E-01	2.7109E+00	7.4960E-01	9.1809958280609E-02
3.0110E+00	8.1999E-01	4.9639E-01	9.1851767619552E-02
2.8581E-02	2.7499E+00	9.2532E-01	9.2136252196436E-02
2.6663E+00	2.1035E+00	3.9732E-01	9.2512292104792E-02
3.3352E-02	2.4824E+00	7.4508E-01	9.2627131474197E-02
2.6709E+00	2.2647E+00	4.4574E-02	9.2800595471419E-02
1.0725E-01	6.5003E-01	6.5951E-01	9.3687229134147E-02
3.5357E-01	2.4475E+00	7.0063E-01	9.3698927610980E-02
3.0877E+00	9.1995E-01	2.4693E-01	9.3783766999491E-02
3.0376E+00	2.4892E+00	7.6964E-01	9.3887165258553E-02
2.7812E+00	2.6037E+00	3.9610E-01	9.3895018496914E-02
8.3732E-01	4.7731E-01	9.6969E-01	9.4043748862334E-02
6.0310E-02	2.6070E+00	9.4471E-01	9.4043841229438E-02
2.9983E+00	5.3656E-01	5.4851E-01	9.4142108434835E-02
8.7294E-01	2.6170E+00	4.0121E-02	9.4145668840828E-02
2.3248E-01	4.7773E-01	4.6761E-01	9.4146295472283E-02
3.0749E+00	2.5361E+00	8.3498E-01	9.4372562324893E-02
4.8679E-02	2.5251E+00	1.3282E-01	9.4502250621805E-02
2.9451E+00	2.3030E+00	2.1590E-01	9.4703425767496E-02
1.2076E-01	2.4805E+00	2.6572E-02	9.4712570924603E-02
2.9503E+00	2.5035E+00	1.7755E-01	9.4878270184984E-02
3.6231E-01	2.3557E+00	8.0755E-01	9.5103063029513E-02
6.2351E-03	2.5051E+00	7.2005E-01	9.5247951208237E-02
1.3510E+00	6.4696E-01	8.4304E-02	9.5294134760256E-02
2.9906E+00	2.1564E+00	3.8849E-01	9.5587261968373E-02
2.8019E-01	2.5377E+00	7.7723E-01	9.5622357398872E-02
3.1191E+00	5.3309E-01	6.6834E-01	9.5679832524182E-02
3.4884E-01	7.2316E-01	6.8227E-01	9.6082205195260E-02
1.2295E-01	5.7044E-01	6.0235E-01	9.6175284380497E-02
1.4137E-01	2.4726E+00	6.8749E-01	9.6474856940719E-02
2.9580E+00	5.4531E-01	8.9335E-01	9.6576175922682E-02
4.8024E-01	2.4977E+00	1.0119E+00	9.6920295265426E-02
3.5044E-01	5.7421E-01	2.6789E-01	9.6952542371131E-02
3.1341E+00	6.3141E-01	6.1821E-01	9.7329583262200E-02
1.2003E-01	2.4454E+00	7.8695E-01	9.7376682347189E-02
1.1514E-01	2.4689E+00	4.8808E-01	9.7439040315003E-02
2.5918E+00	2.5374E+00	1.2636E-01	9.7523371074086E-02
1.9560E-01	4.2600E-01	8.9143E-01	9.7775360334105E-02
4.4187E-02	2.5674E+00	5.6074E-02	9.8004189661771E-02
3.1138E+00	2.5285E+00	7.5000E-01	9.9067672759190E-02
1.7755E+00	6.6906E-01	2.8053E-01	9.9165736512817E-02
2.9707E-01	2.5094E+00	9.3722E-01	9.9227891028860E-02
1.7846E+00	2.6115E+00	3.3104E-01	9.9420599529101E-02
6.8295E-01	2.8786E+00	1.2382E-02	9.9660952365077E-02
4.2454E-02	2.4969E+00	2.7079E-01	9.9964929656142E-02
1.4690E-01	2.0860E+00	5.2065E-01	1.0034450962531E-01
2.7491E+00	2.7630E+00	5.4966E-01	1.0069781583278E-01
3.4205E-01	2.4040E+00	5.3067E-01	1.0081029210986E-01
2.8754E+00	2.1590E+00	1.4839E-02	1.0108344849214E-01
2.6122E+00	5.2107E-01	6.2209E-01	1.0124880391902E-01
2.5325E+00	2.5738E+00	2.6271E-01	1.0127657508577E-01
4.3053E-02	5.9256E-01	3.8914E-01	1.0146655428050E-01
2.2531E+00	2.5934E+00	1.0148E+00	1.0166488720495E-01
3.0053E+00	1.7051E+00	3.6647E-01	1.0187219947331E-01
3.1002E+00	6.4479E-01	5.5741E-01	1.0192031581716E-01
3.0524E+00	2.5300E+00	8.3095E-02	1.0227823732805E-01
1.2839E-01	5.4521E-01	4.5138E-01	1.0309277480394E-01
5.8914E-02	2.2065E+00	6.3273E-01	1.0399792156057E-01
2.8229E+00	8.3603E-01	9.6812E-02	1.0401663912351E-01
2.5360E-01	2.5714E+00	4.8454E-01	1.0406394166027E-01
2.5864E+00	3.8020E-01	4.2575E-01	1.0423998542594E-01
2.1906E-01	2.1684E+00	1.1217E-01	1.0427121527279E-01
8.2156E-01	7.0442E-01	5.8782E-02	1.0479205282384E-01
2.9156E+00	2.5709E+00	2.4967E-01	1.0489592817730E-01
2.8194E-01	2.5208E+00	9.4468E-01	1.0516904793826E-01
9.0583E-02	8.9928E-01	5.4407E-01	1.0517691134921E-01
9.2757E-02	5.5863E-01	1.5505E-01	1.0553326424694E-01
2.0492E-01	2.6887E+00	7.3656E-01	1.0559033246871E-01
3.0941E+00	2.5161E+00	3.6697E-01	1.0612044233421E-01
2.7988E+00	1.0177E+00	5.1224E-01	1.0640846798917E-01
3.0851E+00	7.2622E-01	6.6792E-01	1.0719528516127E-01
7.5754E-01	6.0271E-01	7.3440E-01	1.0738074467491E-01
2.4894E+00	7.4238E-01	2.1707E-02	1.0764450361988E-01
4.2216E-01	2.1469E-01	2.5328E-01	1.0788114244378E-01
1.8340E+00	2.3110E+00	5.6439E-01	1.0825956680689E-01
3.0151E+00	4.0532E-01	6.9262E-01	1.0826167253272E-01
2.6471E-01	8.8101E-01	2.9292E-01	1.0860956794033E-01
4.1260E-01	7.6622E-01	1.2913E-01	1.0882106317711E-01
3.0903E+00	2.6988E+00	1.0070E+00	1.0883174439509E-01
3.3847E-01	2.6660E+00	5.4903E-01	1.0884405322723E-01
3.1322E+00	1.3172E+00	1.7785E-01	1.0895244419276E-01
3.0042E+00	7.2079E-01	7.0190E-01	1.0925996052738E-01
2.0993E+00	2.6358E+00	1.9902E-01	1.0984623223701E-01
4.7910E-02	2.6156E+00	1.1979E-01	1.0990920056014E-01
7.5770E-02	2.6163E+00	6.7373E-01	1.1011903664772E-01
1.1019E-01	4.9211E-01	7.1679E-01	1.1025780499717E-01
3.3613E-01	2.5279E+00	3.2152E-02	1.1038614440884E-01
2.2380E+00	2.6917E+00	9.0792E-01	1.1057164461284E-01
1.9413E-01	2.7386E+00	4.9653E-01	1.1078470235922E-01
2.6992E+00	2.2949E+00	5.8912E-01	1.1079305405442E-01
4.1076E-01	5.1517E-01	3.8120E-01	1.1087148471214E-01
2.9702E+00	2.8126E+00	7.3078E-01	1.1096171557258E-01
7.1846E-01	7.4110E-01	4.5010E-01	1.1101807171315E-01
7.1018E-02	2.5669E+00	6.2820E-01	1.1116432200148E-01
8.6371E-01	2.6174E+00	3.0533E-02	1.1176142853518E-01
2.9891E-01	2.6669E+00	9.7672E-01	1.1208953113725E-01
2.7014E-01	4.8620E-01	2.3470E-01	1.1211140220264E-01
2.7492E-02	6.8822E-01	5.0791E-01	1.1211156191228E-01
2.9856E+00	2.4290E+00	7.7231E-01	1.1234583662659E-01
1.3546E-01	2.4023E+00	9.3743E-01	1.1238723906199E-01
1.3813E-01	2.5278E+00	4.9874E-01	1.1248326829791E-01
3.0868E+00	2.2934E+00	3.9635E-01	1.1302921484927E-01
1.7104E-01	2.5386E+00	7.4522E-01	1.1303162575276E-01
2.8744E+00	2.4655E+00	2.9355E-01	1.1306041417836E-01
2.4642E+00	4.0565E-01	1.8134E-02	1.1307323163993E-01
4.1416E-02	8.4523E-01	5.2810E-01	1.1307544926423E-01
3.1177E-01	2.4813E+00	8.8431E-01	1.1326449868437E-01
8.1257E-01	6.0584E-01	5.5994E-01	1.1335595025544E-01
2.1461E+00	7.6754E-01	2.1839E-01	1.1357339849104E-01
3.1962E-01	1.0831E+00	2.3215E-01	1.1369534036177E-01
6.7721E-02	1.1579E+00	9.7808E-01	1.1369546243283E-01
1.2790E-01	2.5902E+00	1.9440E-01	1.1402783650483E-01
3.0479E+00	4.0472E-01	3.5987E-01	1.1418653498977E-01
1.7221E-02	2.5728E+00	2.4707E-01	1.1422112179085E-01
3.0983E+00	3.7591E-01	7.3218E-01	1.1425815001317E-01
2.0930E-01	3.5338E-01	8.7569E-01	1.1461357211905E-01
2.3136E-01	8.8975E-01	5.1431E-01	1.1491072767224E-01
2.9925E+00	2.6091E+00	5.4671E-01	1.1517295462537E-01
1.2349E+00	2.6227E+00	9.8348E-01	1.1545750634134E-01
2.9376E+00	6.1664E-01	3.4140E-01	1.1575853052995E-01
2.9402E+00	7.6899E-01	5.4720E-01	1.1584896484216E-01
2.0513E-01	7.0227E-01	5.3027E-01	1.1606042345762E-01
1.7221E-02	2.5728E+00	2.4707E-01	1.1606055875305E-01
2.3457E-01	7.9170E-01	6.5887E-02	1.1615984321730E-01
1.2423E-01	6.9066E-01	7.7568E-01	1.1650147332762E-01
9.1460E-02	3.6673E-01	2.9520E-01	1.1688786994838E-01
6.7721E-02	1.1579E+00	9.7808E-01	1.1688791786128E-01
6.8421E-02	2.6800E+00	4.8983E-03	1.1705090002326E-01
3.0545E+00	5.4149E-01	1.3121E-01	1.1738459347999E-01
3.0240E+00	6.0680E-01	3.0357E-01	1.1776357530096E-01
4.7940E-02	6.2420E-01	4.8897E-03	1.1808225706877E-01
3.1386E+00	2.7576E+00	1.5866E-01	1.1856623933150E-01
1.7942E-01	2.0338E+00	7.8465E-01	1.1870335972160E-01
2.6939E+00	7.6327E-01	5.9535E-01	1.1895581081714E-01
2.6070E-01	2.5152E+00	6.6789E-01	1.1917774211251E-01
3.3252E-01	5.4289E-01	5.3249E-02	1.1922982576589E-01
2.5618E+00	3.4702E-01	2.8548E-02	1.1940956828477E-01
1.0588E-01	2.4440E+00	6.5721E-01	1.1947253660789E-01
1.0183E-02	2.3438E+00	4.3602E-01	1.1970753255874E-01
3.1219E+00	5.8996E-01	4.0951E-01	1.1983729715006E-01
2.9128E+00	7.0953E-01	9.0699E-01	1.2014710536889E-01
3.1386E+00	4.5544E-01	8.7242E-01	1.2119631632457E-01
3.1193E+00	2.5569E+00	7.3737E-01	1.2128786962152E-01
1.7104E-01	2.5386E+00	7.4522E-01	1.2130750271743E-01
3.0308E+00	5.0526E-01	2.3524E-01	1.2137830393374E-01
2.3035E-01	2.3763E+00	9.4348E-01	1.2183042259734E-01
3.5303E-01	2.3129E+00	6.4080E-01	1.2183366765309E-01
2.8152E+00	2.4712E+00	1.0070E+00	1.2184862135826E-01
4.2542E-01	7.2510E-01	2.6347E-01	1.2185326005864E-01
7.9250E-02	2.1572E+00	1.4626E-01	1.2200744598330E-01
1.6376E-01	2.5019E+00	6.8647E-01	1.2247674309719E-01
4.3916E-04	5.8336E-01	4.5714E-01	1.2258641072258E-01
2.7941E+00	5.3707E-01	6.6605E-01	1.2258838420476E-01
3.0933E+00	7.4138E-01	7.8428E-01	1.2276941050431E-01
3.1081E+00	1.0021E+00	4.7140E-01	1.2283309090863E-01
2.8471E-01	2.4143E+00	9.0918E-01	1.2283877738563E-01
2.9800E+00	2.3679E+00	4.9311E-01	1.2295038492365E-01
3.0830E+00	2.5794E-01	5.2182E-01	1.2307744869272E-01
2.2101E-01	2.6295E+00	9.9958E-01	1.2320215750754E-01
2.7836E+00	5.3697E-01	5.6654E-01	1.2349158392794E-01
2.8665E+00	6.9270E-01	9.6794E-01	1.2362320603394E-01
2.7241E+00	2.3969E+00	5.8664E-01	1.2366125151511E-01
3.0610E+00	4.9700E-01	5.1568E-01	1.2384143348981E-01
5.8825E-02	2.4480E+00	5.4246E-01	1.2392779876661E-01
2.8009E+00	8.5467E-01	9.0972E-01	1.2419069202429E-01
2.9707E+00	8.2216E-01	3.8718E-01	1.2426627435722E-01
2.4925E+00	4.2984E-01	5.0625E-01	1.2428061770708E-01
2.6992E+00	7.1609E-01	3.5984E-01	1.2491716845288E-01
3.1397E+00	6.0179E-01	6.6148E-01	1.2497555911116E-01
2.9126E+00	5.2809E-01	8.3483E-02	1.2500465271442E-01
3.0030E+00	6.7986E-01	1.7343E-01	1.2511885833156E-01
4.7958E-02	5.4456E-01	1.9134E-01	1.2512097422997E-01
4.6414E-02	5.5973E-01	4.2607E-01	1.2521476549641E-01
3.0730E+00	2.7138E+00	3.8685E-01	1.2522372754692E-01
5.3002E-01	7.0087E-01	1.2353E-01	1.2544337000987E-01
6.3033E-02	2.4944E+00	9.0900E-01	1.2547877061802E-01
2.7531E+00	2.5883E+00	4.8739E-01	1.2564018620137E-01
2.3482E+00	2.5880E+00	9.9086E-01	1.2579199174030E-01
2.7630E+00	2.6992E+00	1.5607E-01	1.2588222260075E-01
2.5493E-02	2.6335E+00	4.7836E-01	1.2610876309599E-01
6.1308E-01	8.5422E-01	7.1389E-01	1.2612595477064E-01
3.6551E-02	6.6557E-01	5.0618E-01	1.2614894482076E-01
2.9393E+00	9.7854E-01	7.2571E-01	1.2633578678919E-01
1.2896E+00	2.9060E+00	8.3271E-01	1.2722424134527E-01
2.6740E+00	5.5947E-01	5.4126E-01	1.2747657545604E-01
2.3241E+00	3.8053E-01	9.7693E-01	1.2774104241317E-01
2.2670E+00	2.6035E+00	6.1617E-01	1.2776413418918E-01
2.7388E-01	3.4955E-01	7.2527E-01	1.2802424727842E-01
3.4261E-01	6.4120E-01	4.4101E-01	1.2810094859609E-01
3.9794E-01	5.9931E-01	7.9050E-02	1.2835582483674E-01
2.6976E+00	2.6157E+00	9.0206E-01	1.2837739072446E-01
2.2431E+00	2.3065E+00	3.4678E-01	1.2837919127264E-01
8.2918E-02	6.5326E-01	5.2918E-01	1.2865015851386E-01
2.9254E+00	2.5834E+00	3.2215E-01	1.2903752153053E-01
5.4933E-01	4.3602E-01	3.5886E-01	1.2929588798631E-01
2.5424E+00	2.2359E+00	8.0914E-01	1.2936811336502E-01
2.6320E+00	2.2571E+00	3.4048E-01	1.2948740120739E-01
1.8785E-01	2.5245E+00	3.3435E-01	1.2983129471867E-01
3.1212E+00	2.6519E+00	3.0043E-01	1.2997527957153E-01
1.2161E-01	2.5719E+00	9.7969E-01	1.3002166657532E-01
1.9169E+00	2.7470E+00	8.4362E-01	1.3075979875587E-01
5.6809E-01	2.3305E+00	6.4094E-01	1.3092668820912E-01
2.9541E+00	1.0195E+00	5.8027E-01	1.3095252658403E-01
4.6105E-02	2.5651E+00	4.9101E-01	1.3108704787777E-01
1.7834E-01	8.3990E-01	4.8855E-01	1.3155992676009E-01
6.9489E-01	3.4433E-01	6.9105E-01	1.3165717670663E-01
2.6260E+00	2.4880E+00	3.0323E-01	1.3207575125949E-01
1.2691E-01	2.5403E+00	7.1288E-01	1.3226353520962E-01
2.5321E+00	2.2745E+00	1.0832E-01	1.3246511217255E-01
6.8510E-01	2.7697E+00	8.2455E-01	1.3279946277851E-01
3.0936E+00	2.6887E+00	6.9813E-01	1.3329401537800E-01
2.4096E+00	2.4325E+00	1.5976E-01	1.3341147011992E-01
1.0780E-02	2.1630E+00	6.4631E-01	1.3341573243452E-01
3.0674E+00	4.4244E-01	5.8509E-01	1.3352989532679E-01
2.8156E+00	7.1857E-01	6.8279E-01	1.3419609713370E-01
3.3111E-01	2.4114E+00	6.1607E-02	1.3425031703067E-01
2.7492E-02	6.8822E-01	5.0791E-01	1.3450724711695E-01
2.5255E-01	2.6154E+00	7.3791E-01	1.3468736398709E-01
7.2493E-02	2.6180E+00	5.8268E-01	1.3470821779361E-01
3.1329E+00	2.3827E+00	7.0900E-01	1.3476762571075E-01
2.4138E-01	6.4560E-01	2.8576E-01	1.3487817224779E-01
2.6094E+00	4.7337E-01	6.1325E-01	1.3494419234748E-01
2.5880E-01	2.4222E+00	7.9584E-01	1.3505892693922E-01
3.4903E-01	2.3164E+00	6.3862E-01	1.3543646221809E-01
2.9826E+00	6.7654E-01	7.5409E-01	1.3547471115104E-01
2.9418E+00	2.5594E+00	1.2524E-01	1.3568202850570E-01
3.0182E+00	5.8254E-01	3.0936E-01	1.3582480994134E-01
4.3892E-01	4.3792E-01	9.8436E-01	1.3650889515892E-01
2.5367E+00	6.6979E-01	4.9524E-01	1.3744125867622E-01
3.0453E+00	2.2771E+00	4.2705E-01	1.3756612821793E-01
7.8610E-02	7.4236E-01	6.9314E-01	1.3789525621693E-01
2.4176E-01	2.4712E+00	1.0011E+00	1.3790449292733E-01
3.1376E+00	6.9663E-01	6.1509E-01	1.3823295563904E-01
2.6363E+00	5.9132E-01	9.2225E-01	1.3824953695838E-01
2.7465E+00	2.3330E+00	2.6656E-01	1.3838731449770E-01
1.0732E-01	1.7932E+00	2.6779E-01	1.3851807193367E-01
5.4025E-01	4.4474E-01	1.8012E-01	1.3856364513038E-01
9.3716E-02	2.7253E+00	3.5186E-01	1.3867076452233E-01
2.8274E+00	2.3627E+00	5.3154E-01	1.3868378543568E-01
3.0753E+00	2.5140E+00	4.1333E-01	1.3901422773312E-01
2.7288E+00	2.6480E+00	9.1340E-01	1.3906010610748E-01
4.7337E-03	2.5510E+00	5.1759E-01	1.3923096999107E-01
3.0891E+00	7.5135E-01	7.0808E-01	1.3930807821228E-01
3.6223E-01	2.3520E+00	2.6885E-01	1.3944600020236E-01
7.0246E-02	7.2173E-01	3.5257E-01	1.4020961675175E-01
2.9224E+00	6.7928E-01	4.0460E-01	1.4036800497274E-01
6.3274E-02	7.4581E-01	4.5714E-01	1.4036966310467E-01
2.9917E+00	2.4258E+00	1.9794E-01	1.4041086208830E-01
2.8955E+00	2.5447E+00	8.4552E-01	1.4053378968287E-01
6.9557E-01	3.3823E-01	7.7707E-01	1.4053496970314E-01
7.0246E-02	7.2173E-01	3.5257E-01	1.4053553733358E-01
2.5749E+00	1.8144E-01	3.3144E-01	1.4054815134338E-01
1.4357E-01	1.1243E+00	9.1316E-01	1.4079065161280E-01
2.9440E+00	2.5457E+00	6.5273E-01	1.4095136325301E-01
8.0323E-02	7.2777E-01	1.7869E-01	1.4140779509417E-01
1.7347E-02	1.1951E+00	7.6503E-01	1.4190712270672E-01
1.6119E-01	2.2785E+00	4.2558E-01	1.4212314067636E-01
2.8384E+00	6.7914E-01	4.5819E-01	1.4239869575502E-01
4.6141E-01	2.4421E+00	9.8065E-01	1.4258893333350E-01
6.3274E-02	7.4581E-01	4.5714E-01	1.4258899935360E-01
3.0529E-01	6.5246E-01	3.9427E-01	1.4279172785356E-01
7.0705E-02	6.8333E-01	4.1549E-01	1.4293135985578E-01
4.4234E-01	6.9680E-01	8.4998E-01	1.4316658163810E-01
2.8552E+00	2.2108E+00	1.4089E-01	1.4317464850082E-01
2.8803E+00	2.3974E+00	2.9905E-01	1.4325623266099E-01
2.0750E-01	2.2262E+00	7.6889E-01	1.4342140599854E-01
3.3587E-01	4.8637E-01	2.5628E-01	1.4345782386555E-01
1.2491E-01	2.0932E+00	3.9199E-01	1.4396736373975E-01
2.7960E+00	3.2435E-01	5.6484E-01	1.4422866498733E-01
2.7826E+00	2.3188E+00	3.4755E-01	1.4441138604013E-01
2.9835E+00	7.3459E-01	4.4305E-01	1.4444139517636E-01
3.0280E+00	2.5786E+00	4.2024E-01	1.4448361141884E-01
7.3920E-01	6.8595E-01	7.2755E-02	1.4466643521479E-01
2.6122E+00	4.9417E-01	9.7915E-01	1.4471455155863E-01
3.1393E+00	1.3183E+00	5.4187E-01	1.4486150172105E-01
1.8595E-01	2.4874E+00	7.3514E-01	1.4502193158057E-01
2.8875E+00	2.5714E+00	9.7913E-01	1.4503576630099E-01
2.8932E+00	5.7229E-01	8.5275E-01	1.4527627376032E-01
7.0587E-02	2.5059E+00	5.7839E-01	1.4545961025473E-01
1.1437E-02	2.1609E+00	6.4223E-01	1.4572294093372E-01
1.3900E-01	8.6649E-01	7.0291E-01	1.4580340610915E-01
3.1220E+00	2.1194E+00	2.8580E-01	1.4595551987753E-01
2.7293E+00	2.6211E+00	1.7230E-01	1.4617551431204E-01
2.6613E+00	7.2573E-01	6.7653E-01	1.4642741710505E-01
2.3787E-01	2.2630E+00	7.8083E-01	1.4646831091102E-01
3.1220E+00	2.1194E+00	2.8580E-01	1.4647075233228E-01
3.6893E-01	2.6780E+00	6.3572E-01	1.4673229161843E-01
3.1076E+00	4.8901E-01	7.9448E-01	1.4696014742937E-01
2.9454E+00	2.5890E+00	1.0452E+00	1.4701101037212E-01
3.0423E+00	2.6943E+00	1.4897E-01	1.4707011311160E-01
2.8676E-01	2.7468E+00	9.2455E-02	1.4724641729554E-01
1.7332E-01	2.3759E+00	9.0184E-02	1.4750542869344E-01
2.1029E-01	6.5537E-01	3.3601E-01	1.4753248777898E-01
2.3236E+00	2.6400E+00	8.5617E-01	1.4754162276350E-01
2.9154E+00	5.1843E-01	7.8634E-01	1.4759401159454E-01
2.8512E-01	6.2153E-01	6.3242E-01	1.4780479576737E-01
2.7409E+00	4.9932E-01	2.6773E-01	1.4791577565668E-01
2.9028E+00	3.0397E+00	9.0540E-01	1.4841502595756E-01
2.7440E+00	2.6754E+00	8.4256E-02	1.4862222429293E-01
2.9348E-01	2.5875E+00	2.5613E-01	1.4869394104221E-01
7.6306E-01	4.1184E-01	9.2349E-01	1.4877705109067E-01
2.6194E+00	7.0197E-01	5.9643E-01	1.4920589385442E-01
1.3530E-01	2.5299E+00	7.9690E-01	1.4939015198535E-01
9.4228E-01	3.8602E-01	4.2202E-01	1.4970900058361E-01
7.0035E-01	3.2725E-01	7.7677E-01	1.4995419150270E-01
2.9573E+00	2.7721E+00	6.8396E-01	1.4996112920810E-01
2.7178E+00	6.4480E-01	5.3814E-01	1.4996172633904E-01
2.9887E+00	5.1149E-01	6.6344E-01	1.5001004613466E-01
