ID;ID;phi1A;PHIA;phi2A;minDev;myDev;eulNew0;eulNew1;eulNew2;disoriANew
ID;283;0.526404;1.4804;6.06273;0.0174533;4.26964;0;1.5708;0;0.567481
ID;284;0.619521;1.2636;5.68945;0.0174533;2.42022;1.1349;2.42522;0.156691;0.833231
ID;285;1.0653;1.76157;5.80915;0.0174533;0.584668;1.22793;2.02468;6.04118;0.353502
ID;286;0.843547;0.73109;5.56607;0.0174533;5.99143;0;1.5708;0;0.741457
ID;287;0.685891;1.80594;5.62841;0.0174533;1.93165;2.15557;2.78789;0.703035;0.87332
ID;288;0.701848;1.45049;5.88833;0.0174533;1.53019;1.31112;2.50528;0.0559391;0.952605
ID;289;1.04791;1.79517;5.76449;0.0174533;2.40756;2.96578;2.10707;1.20934;0.752814
ID;290;0.799917;1.24507;6.11762;0.0174533;4.30779;0;1.5708;0;0.850205
ID;291;0.891646;1.57077;5.6753;0.0174533;2.89145;1.73258;2.32596;0.682018;0.709167
ID;292;0.318252;1.27603;6.15832;0.0174533;0.778054;0.547005;1.76034;6.02419;0.547869
ID;293;0.684917;0.210585;5.64189;0.0174533;3.05631;0.541836;1.83445;6.00928;0.566583
ID;294;1.34514;1.3874;6.11961;0.0174533;5.2232;0;1.5708;0;0.343146
ID;295;0.214958;1.27384;6.21823;0.0174533;3.79327;0;1.5708;0;0.366167
ID;296;0.82247;1.27585;5.98227;0.0174533;4.56102;0;1.5708;0;0.877707
ID;297;0.589968;1.58477;6.13975;0.0174533;2.17875;0.605506;1.87542;6.09768;0.294417
ID;298;0.673427;1.49566;6.24113;0.0174533;5.72996;0;1.5708;0;0.677131
ID;299;0.851244;1.52532;5.98521;0.0174533;1.91253;1.15026;2.59028;0.159631;0.662822
ID;300;0.759808;0.432746;5.71948;0.0174533;1.2661;0.783246;1.48954;5.83939;0.814829
ID;301;0.476603;0.83406;6.01341;0.0174533;5.16024;0;1.5708;0;0.856238
ID;302;0.156235;1.30447;6.2274;0.0174533;2.84592;0.357589;2.57465;0.157984;0.33433
ID;303;0.644435;1.69011;5.6858;0.0174533;0.463653;0.721;2.05308;5.7239;0.370468
ID;304;1.13471;1.72202;5.97002;0.0174533;0.720381;1.39993;2.03528;0.223928;0.604805
ID;305;0.242759;1.54477;6.11221;0.0174533;3.4197;0;1.5708;0;0.295995
ID;306;0.0746119;1.50829;6.21086;0.0174533;4.04872;0;1.5708;0;0.119841
ID;307;0.616435;1.18896;5.8195;0.0174533;1.74248;1.1342;2.29567;6.10258;1.05383
ID;308;1.07631;1.54442;6.2396;0.0174533;1.21109;1.35315;1.96342;0.248354;0.552154
ID;309;0.38514;0.667933;6.03454;0.0174533;1.93766;0.816181;1.8518;5.96443;0.882561
ID;310;1.19724;1.62865;6.04578;0.0174533;2.4462;2.76912;2.14609;1.4793;0.368298
ID;311;0.867378;1.32701;5.73602;0.0174533;1.50505;1.68994;2.59735;0.271967;0.854688
ID;312;0.32437;1.23886;5.99294;0.0174533;5.57019;0;1.5708;0;0.515682
ID;313;0.623626;1.41827;5.81372;0.0174533;5.24088;0;1.5708;0;0.7613
ID;314;1.05061;1.70704;5.86376;0.0174533;3.8045;0;1.5708;0;0.656269
ID;315;0.690429;0.429827;5.76764;0.0174533;3.81638;0;1.5708;0;0.463533
ID;316;0.215722;1.18263;6.16587;0.0174533;4.46094;0;1.5708;0;0.447588
ID;317;0.191329;1.5808;6.11834;0.0174533;3.24265;0;1.5708;0;0.253203
ID;318;0.678795;1.73938;5.6283;0.0174533;1.99694;1.39121;2.51399;0.366805;0.984586
ID;319;0.989778;0.921654;5.77332;0.0174533;4.0441;0;1.5708;0;1.0311
ID;320;0.746217;0.683765;5.62184;0.0174533;4.14147;0;1.5708;0;0.688807
ID;321;1.28707;1.57196;6.02494;0.0174533;1.03947;1.83339;1.95649;0.625086;1.0039
ID;322;0.0985238;1.45674;6.27265;0.0174533;0.0788214;0.11555;1.49696;6.25226;0.0475166
ID;323;0.665495;0.718969;5.89701;0.0174533;4.06032;0;1.5708;0;0.769117
ID;324;0.754425;0.353255;5.68198;0.0174533;6.07713;0;1.5708;0;0.384734
ID;325;0.519588;1.59981;5.91356;0.0174533;0.175482;0.534791;1.70058;5.9162;0.10191
ID;326;0.563641;1.02365;6.04684;0.0174533;1.92302;1.07535;2.59471;6.27302;0.672023
ID;327;1.33444;1.52714;6.07334;0.0174533;5.5351;0;1.5708;0;0.322105
ID;328;0.270223;1.53039;6.1285;0.0174533;3.77556;0;1.5708;0;0.31102
ID;329;0.85756;1.23892;5.60288;0.0174533;1.96727;1.30117;2.28087;0.206162;0.772052
ID;330;0.72217;0.391264;5.62599;0.0174533;5.22832;0;1.5708;0;0.396554
ID;331;1.12489;1.42823;6.12963;0.0174533;2.12289;2.47577;2.12567;1.293;0.447309
ID;332;0.82013;1.00843;5.62071;0.0174533;5.56103;0;1.5708;0;1.01963
ID;333;0.576314;0.464792;5.76531;0.0174533;5.3362;0;1.5708;0;0.468385
ID;334;1.06123;1.64056;6.07142;0.0174533;4.40754;0;1.5708;0;0.548405
ID;335;0.542501;1.02382;5.93424;0.0174533;1.07233;0.832028;1.48454;5.88758;0.536871
ID;336;0.782546;1.23955;5.59829;0.0174533;0.592511;0.818379;1.5293;5.79508;0.35539
ID;337;0.791955;0.965217;5.66644;0.0174533;0.632065;0.829163;1.22488;5.77574;0.290547
ID;338;0.805286;0.71346;5.58214;0.0174533;6.25807;0;1.5708;0;0.720712
ID;339;1.21394;1.33361;6.10792;0.0174533;0.0464779;1.21494;1.34553;6.11759;0.0155219
ID;340;1.02213;1.25713;5.87289;0.0174533;5.88426;0;1.5708;0;0.793946
ID;341;0.685229;0.983279;5.75733;0.0174533;6.12936;0;1.5708;0;0.920995
ID;342;0.72485;0.74374;5.8013;0.0174533;1.93234;1.25688;2.3135;0.161131;0.72596
ID;343;0.846714;1.61267;6.00709;0.0174533;5.08661;0;1.5708;0;0.768411
ID;344;0.795865;1.84685;5.55342;0.0174533;0.342407;0.869241;2.01143;5.65914;0.195349
ID;345;0.922371;1.56965;6.09809;0.0174533;0.506994;1.09233;1.94455;0.145617;0.505944
ID;346;0.434917;1.29771;5.98684;0.0174533;4.63498;0;1.5708;0;0.559704
ID;347;0.806956;1.10399;5.99689;0.0174533;4.78371;0;1.5708;0;0.90861
ID;348;0.400272;1.28985;5.885;0.0174533;3.94023;0;1.5708;0;0.590549
ID;349;0.742806;1.69506;5.61327;0.0174533;3.88115;0;1.5708;0;1.02638
ID;350;0.650946;1.33187;5.69898;0.0174533;5.6349;0;1.5708;0;0.845953
ID;351;0.710217;1.45224;5.98209;0.0174533;3.28526;0;1.5708;0;0.761076
ID;352;0.783839;1.72348;5.57482;0.0174533;1.24352;1.62542;2.43261;0.206632;0.877889
ID;353;0.758738;1.48832;5.67176;0.0174533;2.25991;0.830811;2.21917;5.86651;0.753192
ID;354;0.86936;1.59415;6.02879;0.0174533;0.367843;0.986546;1.84052;6.07401;0.273573
ID;355;0.477714;1.02741;6.05351;0.0174533;1.78748;0.178935;2.70967;5.36072;0.691563
ID;356;0.978728;1.59576;6.23267;0.0174533;4.19097;0;1.5708;0;0.594037
ID;357;0.864631;1.39186;5.59291;0.0174533;4.54233;0;1.5708;0;1.03526
ID;358;0.747912;1.38222;5.82738;0.0174533;4.76056;0;1.5708;0;0.852314
ID;359;0.604956;1.6506;6.00196;0.0174533;4.96453;0;1.5708;0;0.679956
ID;360;1.15701;1.2466;5.97129;0.0174533;5.77826;0;1.5708;0;0.641656
ID;361;1.1865;1.23264;5.93438;0.0174533;1.13785;1.40071;1.91203;0.0418475;0.807172
ID;362;0.552233;0.724048;5.96316;0.0174533;0.307494;0.65716;0.988663;5.96921;0.286072
ID;363;0.694355;1.43819;5.81821;0.0174533;2.8619;1.09232;2.41028;6.09017;0.99893
ID;364;0.979738;1.72368;5.77842;0.0174533;2.63657;1.59076;2.41105;0.0775763;0.896241
ID;365;0.317648;1.54375;6.06101;0.0174533;0.90721;0.410936;2.2738;6.0685;0.735428
ID;366;0.560519;1.04724;5.99094;0.0174533;3.01539;0.574178;1.98079;6.18004;0.698355
ID;367;0.427274;1.59074;6.03193;0.0174533;5.96156;0;1.5708;0;0.497251
ID;368;0.596052;0.742881;5.75644;0.0174533;6.02177;0;1.5708;0;0.745958
ID;369;1.27746;1.35708;6.11281;0.0174533;5.83092;0;1.5708;0;0.413257
ID;370;1.05202;1.17908;6.04549;0.0174533;4.10489;0;1.5708;0;0.722469
ID;371;0.471942;1.12812;6.00743;0.0174533;1.50996;0.622702;2.17627;5.80894;0.826039
ID;372;0.438063;1.33019;6.01188;0.0174533;5.20946;0;1.5708;0;0.540699
ID;373;0.585145;1.43646;6.16489;0.0174533;3.70397;0;1.5708;0;0.603489
ID;374;1.0734;1.01611;5.8099;0.0174533;2.76675;1.13251;1.9578;0.631176;1.04224
ID;375;0.10301;0.909195;6.20325;0.0174533;3.14247;0;1.5708;0;0.669806
ID;376;1.03902;1.09896;5.89415;0.0174533;1.86172;1.51402;2.18611;0.297142;0.877028
ID;377;0.751015;1.26625;6.12142;0.0174533;2.31639;1.01954;2.45713;0.0752777;0.507112
ID;378;1.17975;1.26895;5.9409;0.0174533;5.98746;0;1.5708;0;0.630922
ID;379;0.715856;1.41967;5.76677;0.0174533;1.49084;1.64195;2.61828;0.444979;0.84328
ID;380;0.994048;1.00297;5.90357;0.0174533;6.24253;0;1.5708;0;0.952285
ID;381;0.877948;1.80377;5.68375;0.0174533;4.98596;0;1.5708;0;0.882485
ID;382;0.444484;1.61089;5.9134;0.0174533;2.36954;1.35728;2.91248;0.00863616;0.898589
ID;383;0.874092;0.82542;5.77604;0.0174533;4.61102;0;1.5708;0;0.899008
ID;384;1.2693;1.73143;5.98971;0.0174533;5.09752;0;1.5708;0;0.433107
ID;385;0.802535;0.632842;5.62657;0.0174533;3.16434;0;1.5708;0;0.648896
ID;386;0.784704;0.633216;5.67176;0.0174533;4.09764;0;1.5708;0;0.655727
ID;387;0.532585;1.56255;5.95838;0.0174533;4.05598;0;1.5708;0;0.620707
ID;388;0.898986;1.49791;5.66469;0.0174533;3.40548;0;1.5708;0;0.924399
ID;389;0.683736;1.1329;5.77066;0.0174533;2.46858;1.01361;2.39092;0.141094;0.787306
ID;390;0.726916;1.48585;5.75649;0.0174533;0.489504;0.786581;1.8094;5.81396;0.333097
ID;391;0.37058;0.538302;5.96604;0.0174533;2.29107;0.982704;2.28625;5.80435;1.04675
ID;392;0.518417;1.02714;5.98928;0.0174533;3.89652;0;1.5708;0;0.746522
ID;393;0.873589;1.38429;5.9115;0.0174533;0.31928;0.886759;1.51106;5.97938;0.145141
ID;394;0.837385;1.66917;5.79918;0.0174533;2.07291;2.27891;2.50008;0.621586;0.780564
ID;395;0.997003;0.860318;5.84531;0.0174533;1.97795;1.09975;2.12192;0.107398;0.613623
ID;396;1.33826;1.48646;6.15549;0.0174533;1.111;1.62225;1.99863;0.629498;0.907656
ID;397;1.00717;1.74137;5.85994;0.0174533;0.755119;1.3167;2.24858;0.0653449;0.676183
ID;398;0.690698;0.475271;5.80777;0.0174533;4.15678;0;1.5708;0;0.520914
ID;399;0.926471;1.52485;5.98166;0.0174533;1.54139;1.81107;2.25847;0.831836;0.780755
ID;400;0.809255;1.70777;5.78077;0.0174533;2.87871;2.88089;2.84414;1.40757;1.01326
ID;401;0.537633;1.15553;6.15951;0.0174533;0.867868;0.695511;1.58358;6.21596;0.46313
ID;402;1.05667;1.44759;5.92075;0.0174533;4.54667;0;1.5708;0;0.656066
ID;403;1.20988;1.65633;6.09346;0.0174533;4.02873;0;1.5708;0;0.408929
ID;404;0.75841;1.49464;5.70154;0.0174533;5.17075;0;1.5708;0;0.932118
ID;405;0.267584;0.417324;6.06654;0.0174533;4.31633;0;1.5708;0;0.420377
ID;406;0.804857;0.82984;5.79047;0.0174533;0.26946;0.782523;1.02374;5.86824;0.205024
ID;407;0.595711;1.28676;5.79053;0.0174533;3.59266;0;1.5708;0;0.764078
ID;408;0.0934233;1.55985;6.21244;0.0174533;0.418053;0.195451;1.84946;6.08209;0.338573
ID;409;0.821748;1.12237;5.54992;0.0174533;4.04414;0;1.5708;0;1.04628
ID;410;0.153294;1.38132;6.23893;0.0174533;4.97142;0;1.5708;0;0.244936
ID;411;0.734719;0.907895;5.75776;0.0174533;2.6591;1.14944;2.15659;0.144133;0.78285
ID;412;0.370462;1.24485;5.98362;0.0174533;0.853676;0.514682;1.84605;5.89622;0.623183
ID;413;0.953214;1.66523;5.9642;0.0174533;3.74669;0;1.5708;0;0.685467
ID;414;1.31287;1.57286;6.13709;0.0174533;3.53846;0;1.5708;0;0.296106
ID;415;0.775434;1.53031;6.24069;0.0174533;2.29505;1.53415;2.45639;0.974203;0.724922
ID;416;0.59999;1.56415;6.03859;0.0174533;5.65929;0;1.5708;0;0.645814
ID;417;0.820109;0.626051;5.7422;0.0174533;1.68506;1.12741;1.64117;6.25025;0.925275
ID;418;0.692542;1.49485;6.19022;0.0174533;5.41543;0;1.5708;0;0.698964
ID;419;0.364194;1.26013;6.00881;0.0174533;2.63633;0.492788;2.43388;6.05982;0.597854
ID;420;0.952136;0.924814;5.89631;0.0174533;0.993681;0.959195;1.32399;6.1044;0.450994
ID;421;0.874033;0.380619;5.6139;0.0174533;0.504473;0.949923;0.7189;5.76085;0.400791
ID;422;0.488537;1.54317;5.98235;0.0174533;2.17342;2.20709;3.00847;1.48297;0.496381
ID;423;0.678891;0.684106;5.9471;0.0174533;6.06039;0;1.5708;0;0.76216
ID;424;0.70922;1.54397;5.63333;0.0174533;1.50602;1.92547;2.65615;0.496884;0.908977
ID;425;0.488144;1.116;6.16576;0.0174533;2.20038;1.1542;2.28598;6.25311;0.859694
ID;426;0.436139;0.533896;5.86924;0.0174533;3.39895;0;1.5708;0;0.534346
ID;427;1.11258;1.17372;5.99598;0.0174533;1.10125;1.4876;1.99385;0.33688;0.959876
ID;428;0.770143;1.36182;5.82744;0.0174533;2.6901;1.20469;2.17365;0.185523;1.05244
ID;429;0.2501;1.4422;6.11004;0.0174533;5.82199;0;1.5708;0;0.321273
ID;430;0.695756;1.53975;5.72823;0.0174533;1.04175;0.963386;2.2388;6.0928;0.788514
ID;431;0.61432;0.855802;5.84762;0.0174533;0.624874;0.55405;1.37544;6.10464;0.569522
ID;432;1.07171;1.5154;6.10128;0.0174533;4.14113;0;1.5708;0;0.538062
ID;433;0.137064;1.54882;6.23828;0.0174533;4.97695;0;1.5708;0;0.14542
ID;434;0.666035;1.05157;5.87589;0.0174533;0.247652;0.74682;1.23819;5.87914;0.203863
ID;435;0.628108;0.450608;5.70111;0.0174533;5.93186;0;1.5708;0;0.452913
ID;436;0.809389;1.13934;5.8694;0.0174533;3.39002;0;1.5708;0;0.919875
ID;437;0.525536;1.32681;5.89412;0.0174533;3.236;0;1.5708;0;0.656989
ID;438;0.371147;0.906334;6.12913;0.0174533;1.99209;0.930494;2.09088;6.09855;0.87795
ID;439;0.704979;0.822606;5.9827;0.0174533;2.87122;0.742086;1.50024;6.00508;0.679465
ID;440;0.958894;0.760289;5.80462;0.0174533;0.401576;0.957125;0.97559;5.89886;0.234496
ID;441;0.943586;1.40634;6.15181;0.0174533;3.29751;0;1.5708;0;0.670634
ID;442;0.605768;1.33395;5.94906;0.0174533;1.24027;0.859354;2.09619;5.97737;0.800509
ID;443;0.905601;1.61516;6.13738;0.0174533;3.41193;0;1.5708;0;0.678634
ID;444;0.601036;1.29063;5.92175;0.0174533;0.840298;0.902789;1.99501;6.00082;0.765403
ID;445;0.792792;1.39418;5.56868;0.0174533;2.70634;1.88199;2.59555;0.328265;0.843725
ID;446;1.15303;1.42787;6.06356;0.0174533;4.39901;0;1.5708;0;0.505197
ID;447;0.545063;1.64003;5.8022;0.0174533;5.72075;0;1.5708;0;0.738513
ID;448;0.780633;1.54081;5.70474;0.0174533;3.41229;0;1.5708;0;0.956049
ID;449;0.747054;1.16977;5.71011;0.0174533;4.86065;0;1.5708;0;0.921435
ID;450;0.589816;0.771322;5.82376;0.0174533;6.07086;0;1.5708;0;0.781721
ID;451;0.572267;1.48442;5.89519;0.0174533;1.83199;0.778035;2.30141;0.0356075;0.905252
ID;452;0.664079;0.909912;5.97569;0.0174533;0.321853;0.636553;1.10953;6.08869;0.223639
ID;453;0.467956;0.909782;6.06438;0.0174533;1.44261;0.588105;1.75002;5.88633;0.85956
ID;454;0.776271;1.14957;6.02165;0.0174533;0.267888;0.785903;1.29768;6.10411;0.171337
ID;455;0.948812;1.57411;6.16376;0.0174533;4.7679;0;1.5708;0;0.632794
ID;456;0.839963;0.3701;5.66434;0.0174533;0.368122;0.641621;0.637355;5.96387;0.308675
ID;457;1.30177;1.3881;6.08421;0.0174533;0.250846;1.28862;1.50828;6.24361;0.198694
ID;458;0.722862;1.65939;5.6343;0.0174533;3.8819;0;1.5708;0;0.986792
ID;459;0.700044;1.02632;5.72641;0.0174533;0.982497;0.753155;1.73213;5.99248;0.757749
ID;460;0.940476;1.44488;5.97154;0.0174533;1.6907;1.52878;2.33438;0.358133;0.930614
ID;461;0.540406;1.04125;5.90793;0.0174533;4.7887;0;1.5708;0;0.769787
ID;462;1.45629;1.50036;6.17906;0.0174533;0.417397;1.47969;1.66775;0.195502;0.343426
ID;463;0.6381;1.62529;5.66986;0.0174533;3.10877;0.8988;2.3394;6.21998;0.863744
ID;464;0.240291;1.07913;6.21756;0.0174533;6.01955;0;1.5708;0;0.542915
ID;465;0.43166;0.550021;5.86704;0.0174533;0.0768816;0.396241;0.621992;5.91067;0.0759003
ID;466;0.724659;0.976099;5.72034;0.0174533;2.32952;0.880282;1.58097;5.95488;0.681114
ID;467;0.414155;0.53858;5.9462;0.0174533;0.63085;0.56706;1.04412;6.00023;0.541333
ID;468;0.383572;1.44049;6.17769;0.0174533;2.64411;1.51772;2.95561;0.420132;0.756519
ID;469;0.780727;1.38149;5.86282;0.0174533;0.746401;0.817211;1.95585;5.90406;0.57667
ID;470;0.869321;0.973707;5.66907;0.0174533;1.26885;1.04476;2.14588;6.08608;0.86686
ID;471;0.849868;1.33399;5.84751;0.0174533;0.437393;0.928171;1.68002;6.09139;0.432557
ID;472;0.82785;1.11149;5.5473;0.0174533;2.10525;1.7142;2.32369;0.355308;0.499694
ID;473;0.630721;1.11556;5.89173;0.0174533;4.37459;0;1.5708;0;0.794692
ID;474;1.03894;1.72544;5.89713;0.0174533;0.889941;1.4252;2.21119;0.301874;0.795881
ID;475;0.615431;1.36711;5.8892;0.0174533;0.106393;0.627068;1.46943;5.91206;0.105859
ID;476;0.674546;1.51981;5.95473;0.0174533;5.15926;0;1.5708;0;0.741587
ID;477;0.700255;1.60809;5.82597;0.0174533;0.745071;0.993956;2.28407;5.9368;0.726163
ID;478;0.455739;0.488388;5.86602;0.0174533;0.512373;0.56332;0.830624;5.80297;0.348923
ID;479;0.668554;1.01234;5.98113;0.0174533;2.985;0.791774;2.06487;0.275601;0.705104
ID;480;0.619127;1.11703;5.84923;0.0174533;3.3851;0;1.5708;0;0.800065
ID;481;0.85951;1.26358;5.99573;0.0174533;0.155324;0.850388;1.35127;6.05591;0.105388
ID;482;1.04478;1.58061;6.10953;0.0174533;3.31705;0;1.5708;0;0.552588
ID;483;0.614085;1.65423;5.86078;0.0174533;5.11915;0;1.5708;0;0.760367
ID;484;0.870997;1.65471;5.85378;0.0174533;0.854011;1.48547;2.29196;6.21964;0.847043
ID;485;0.621937;1.655;5.84143;0.0174533;0.549171;0.731902;1.93506;5.93728;0.308
ID;486;0.692538;0.97874;5.65952;0.0174533;2.68931;1.54571;2.25523;6.0715;0.744232
ID;487;1.31552;1.53062;6.1325;0.0174533;3.27104;0;1.5708;0;0.301489
ID;488;0.586927;1.045;5.77547;0.0174533;4.55361;0;1.5708;0;0.837431
ID;489;0.858193;1.02569;6.02747;0.0174533;4.16684;0;1.5708;0;0.976062
ID;490;0.5914;1.60873;5.71049;0.0174533;1.47451;1.75554;2.71499;0.672805;0.862609
ID;491;0.562365;1.5671;5.90205;0.0174533;0.370891;0.615926;1.75724;5.95506;0.203211
ID;492;0.745274;1.50531;6.09361;0.0174533;1.7324;1.62105;2.53277;0.622972;0.757513
ID;493;0.813101;1.4649;5.57586;0.0174533;2.23237;2.50848;2.84687;1.00652;0.839159
ID;494;1.15245;1.494;6.04977;0.0174533;0.489042;1.28821;1.76356;0.0763398;0.425814
ID;495;0.822321;1.48122;5.80605;0.0174533;2.23394;1.6905;2.3284;0.681842;0.714299
ID;496;0.757713;1.61358;5.58958;0.0174533;0.293194;0.818452;1.85114;5.74394;0.284233
ID;497;0.790647;1.16083;5.79361;0.0174533;1.07332;1.2225;2.08446;6.09426;1.04627
ID;498;0.669691;0.462696;5.81044;0.0174533;0.0566681;0.687185;0.507127;5.81113;0.0479773
ID;499;0.584501;1.43756;6.14485;0.0174533;4.53312;0;1.5708;0;0.605538
ID;500;1.10663;1.60052;6.21285;0.0174533;4.21871;0;1.5708;0;0.469256
ID;501;0.197391;1.07483;6.14919;0.0174533;5.82746;0;1.5708;0;0.537177
ID;502;0.925632;1.56926;6.0707;0.0174533;1.11957;1.38535;2.46193;0.181865;0.817851
ID;503;0.411153;0.700332;5.87618;0.0174533;4.8201;0;1.5708;0;0.700343
ID;504;0.90859;1.02551;5.8089;0.0174533;1.19673;1.44103;1.83207;6.19304;1.05546
ID;505;0.695643;1.66904;5.60665;0.0174533;6.26573;0;1.5708;0;0.988948
ID;506;0.483213;1.47529;6.00366;0.0174533;4.55809;0;1.5708;0;0.553252
ID;507;0.749659;1.27359;6.09541;0.0174533;0.418281;0.771848;1.61774;0.0279487;0.407682
ID;508;0.627666;1.14728;5.70361;0.0174533;5.56581;0;1.5708;0;0.856574
ID;509;0.712634;0.684532;5.65031;0.0174533;1.41446;1.08139;1.684;5.99716;0.983655
ID;510;0.830699;1.79117;5.58036;0.0174533;0.44821;0.91813;2.00915;5.73647;0.265602
ID;511;0.919821;0.590216;5.72443;0.0174533;4.7658;0;1.5708;0;0.689139
ID;512;0.942003;0.693612;5.69616;0.0174533;5.35686;0;1.5708;0;0.77589
ID;513;0.489116;1.46288;6.06848;0.0174533;1.91942;1.43461;2.8096;0.417355;0.699455
ID;514;0.775679;1.82163;5.54744;0.0174533;1.84108;2.22268;2.54467;0.941433;0.7806
ID;515;1.08391;0.842191;5.80915;0.0174533;2.69747;1.02457;2.04608;0.374493;0.737558
ID;516;0.824996;1.05248;5.62504;0.0174533;2.20267;1.08403;2.25517;6.13479;0.916207
ID;517;0.830718;1.51002;5.82431;0.0174533;0.724111;0.946758;1.99839;0.0712423;0.710021
ID;518;0.366565;0.798793;6.01286;0.0174533;5.44152;0;1.5708;0;0.804261
ID;519;0.333476;1.47289;6.09864;0.0174533;3.23068;0;1.5708;0;0.385216
ID;520;0.39796;1.4399;6.05818;0.0174533;1.26693;0.644934;1.89725;6.01395;0.522652
ID;521;0.888065;1.4496;5.93174;0.0174533;0.793274;0.920228;1.83131;6.23515;0.486095
ID;522;0.518361;1.32031;6.12551;0.0174533;1.69315;0.523972;2.70628;5.76744;0.560951
ID;523;1.08526;1.04713;5.8798;0.0174533;5.38722;0;1.5708;0;0.873548
ID;524;0.347711;1.24133;6.16604;0.0174533;4.70192;0;1.5708;0;0.477911
ID;525;1.47246;1.57999;6.27062;0.0174533;3.23082;0;1.5708;0;0.0994991
ID;526;0.278348;1.50549;6.01311;0.0174533;3.61406;0;1.5708;0;0.386325
ID;527;0.568561;1.44578;6.07622;0.0174533;2.26667;1.58296;2.55554;0.702682;0.768378
ID;528;0.641924;1.35058;5.66262;0.0174533;3.05839;2.10657;3.04828;0.627845;0.991616
ID;529;0.92137;1.5887;6.02128;0.0174533;4.0515;0;1.5708;0;0.69655
ID;530;1.25229;1.20949;6.0201;0.0174533;4.3779;0;1.5708;0;0.573628
ID;531;0.949904;1.19379;6.03321;0.0174533;5.28876;0;1.5708;0;0.800838
ID;532;0.707163;1.64081;6.07014;0.0174533;2.7106;1.70199;2.54346;1.00031;0.816904
ID;533;0.155228;0.367847;6.14086;0.0174533;2.2985;0.622435;1.6386;5.98939;0.766498
ID;534;0.267538;1.20559;6.18095;0.0174533;4.18776;0;1.5708;0;0.45215
ID;535;0.544583;1.35785;6.19289;0.0174533;4.60523;0;1.5708;0;0.581586
ID;536;0.697587;0.872576;5.8804;0.0174533;4.29676;0;1.5708;0;0.91799
ID;537;1.18956;1.7488;6.01572;0.0174533;1.15907;1.66685;2.34357;0.296401;0.792936
ID;538;0.159278;1.39233;6.17187;0.0174533;4.32155;0;1.5708;0;0.257525
ID;539;0.756282;1.33318;6.07838;0.0174533;5.254;0;1.5708;0;0.792887
ID;540;0.133995;0.77027;6.16157;0.0174533;4.23087;0;1.5708;0;0.770365
ID;541;0.818273;1.35132;5.60415;0.0174533;2.90984;1.70294;2.3687;0.483239;0.611217
ID;542;1.06158;1.1906;5.9703;0.0174533;5.35277;0;1.5708;0;0.745617
ID;543;0.281634;1.07882;6.1642;0.0174533;1.18478;0.656432;1.80178;6.13201;0.809157
ID;544;0.769146;1.39359;5.75277;0.0174533;0.644441;0.77272;1.98397;5.76477;0.590501
ID;545;0.735387;1.20865;5.65963;0.0174533;5.3197;0;1.5708;0;0.9314
ID;546;0.366797;1.5477;6.13471;0.0174533;5.14079;0;1.5708;0;0.394467
ID;547;0.878285;1.60394;6.06034;0.0174533;0.418896;0.94208;1.99048;6.12226;0.39425
ID;548;0.217408;1.3028;6.14927;0.0174533;0.585856;0.268952;1.82311;6.07306;0.528137
ID;549;0.582173;1.58083;5.7798;0.0174533;3.59743;0;1.5708;0;0.766897
ID;550;0.263643;0.762804;6.14368;0.0174533;1.53535;0.351845;1.53404;6.21989;0.783171
ID;551;0.176904;1.29489;6.12057;0.0174533;4.55484;0;1.5708;0;0.354245
ID;552;0.828103;0.975518;5.59976;0.0174533;3.35858;0;1.5708;0;0.985332
ID;553;0.950499;0.838446;5.86526;0.0174533;3.58037;0;1.5708;0;0.98475
ID;554;0.55954;1.3655;6.20985;0.0174533;0.345702;0.569487;1.47183;6.23347;0.109697
ID;555;0.824959;1.55966;5.74994;0.0174533;5.31961;0;1.5708;0;0.912034
ID;556;0.800252;1.30103;6.07385;0.0174533;1.40533;1.33516;2.22615;0.646051;0.869361
ID;557;1.09775;1.41521;5.85297;0.0174533;4.50011;0;1.5708;0;0.678563
ID;558;0.566757;1.28571;6.17733;0.0174533;1.60768;1.13653;2.7189;0.451292;0.347495
ID;559;0.161358;0.950473;6.13988;0.0174533;1.85765;0.390542;1.22026;5.97493;0.341403
ID;560;0.966825;1.08149;5.76159;0.0174533;1.16401;1.16023;1.84347;0.0262714;0.961341
ID;561;0.129523;0.80947;6.17296;0.0174533;1.83034;0.757831;2.40145;6.2153;0.754213
ID;562;0.515898;1.63225;6.03857;0.0174533;2.75104;2.69323;2.9241;1.22573;0.737691
ID;563;0.378181;1.1519;6.05253;0.0174533;1.11835;0.44666;1.64522;6.13326;0.506218
ID;564;1.03159;1.0684;5.84828;0.0174533;2.13864;1.16708;1.92141;6.27804;0.896802
ID;565;0.734796;1.49076;5.87085;0.0174533;5.82572;0;1.5708;0;0.827044
ID;566;1.04245;1.22887;5.98268;0.0174533;4.64779;0;1.5708;0;0.731432
ID;567;0.449301;1.53404;6.07127;0.0174533;2.21999;1.76003;2.94707;0.867196;0.591465
ID;568;0.663263;0.993152;5.6965;0.0174533;2.48287;0.835788;1.99296;5.93777;0.957441
ID;569;0.714546;0.653403;5.82111;0.0174533;0.953455;0.679209;1.50522;6.15736;0.813047
ID;570;1.20833;1.79202;5.96294;0.0174533;1.08889;1.40429;2.31349;0.0456561;0.610524
