ID;ID;phi1;PHI;phi2;q0;q1;q2;q3;phi1;PHI;phi2;q0B;q1B;q2B;q3B;misorientationCubicEulerAB;misoriQxQAB;misoriQuatCubic0;misoriQuatCubic1;misoriQuatCubic2;misoriQuatCubic3
ID;14107;0.577262;0.787595;5.83679;-0.921482;-0.334527;-0.187925;-0.0603807;0.577262;0.787595;5.83679;-0.921482;-0.334527;-0.187925;-0.0603807;0;0;1;1.38778e-17;0;0
ID;14108;0.60878;1.29488;5.79035;-0.796292;-0.513941;-0.315672;-0.0462142;0.60878;1.29488;5.79035;-0.796292;-0.513941;-0.315672;-0.0462142;0;0;1;3.46945e-18;0;0
ID;14109;0.349484;1.0259;6.0561;-0.86967;-0.470498;-0.139524;-0.0532891;0.349484;1.0259;6.0561;-0.86967;-0.470498;-0.139524;-0.0532891;2.98023e-08;2.98023e-08;1;6.93889e-18;0;0
ID;14110;0.563153;0.796267;6.00126;-0.912688;-0.353601;-0.158987;-0.12919;0.563153;0.796267;6.00126;-0.912688;-0.353601;-0.158987;-0.12919;0;0;1;1.14492e-16;1.38778e-17;1.38778e-17
ID;14111;1.2036;1.57697;6.23352;-0.590809;-0.574526;-0.415941;-0.384523;1.2036;1.57697;6.23352;-0.590809;-0.574526;-0.415941;-0.384523;0;0;1;0;0;0
ID;14112;0.923626;0.905646;5.8678;-0.870337;-0.343061;-0.271515;-0.226059;0.923626;0.905646;5.8678;-0.870337;-0.343061;-0.271515;-0.226059;0;0;1;1.38778e-17;0;0
ID;14113;0.770516;0.922067;5.89822;-0.879004;-0.37267;-0.24296;-0.171581;0.770516;0.922067;5.89822;-0.879004;-0.37267;-0.24296;-0.171581;0;0;1;2.77556e-17;0;0
ID;14114;0.911782;1.00002;5.75845;-0.861196;-0.360991;-0.315503;-0.168774;0.911782;1.00002;5.75845;-0.861196;-0.360991;-0.315503;-0.168774;0;0;1;6.93889e-18;0;0
ID;14115;0.671476;1.13596;5.8626;-0.836365;-0.459711;-0.279347;-0.105472;0.671476;1.13596;5.8626;-0.836365;-0.459711;-0.279347;-0.105472;0;0;1;6.245e-17;6.93889e-18;0
ID;14116;0.414213;0.701407;6.08346;-0.933736;-0.327499;-0.103813;-0.100525;0.414213;0.701407;6.08346;-0.933736;-0.327499;-0.103813;-0.100525;0;0;1;1.38778e-17;0;0
ID;14117;0.626944;0.649401;5.73462;-0.947019;-0.265489;-0.176897;-0.0371325;0.626944;0.649401;5.73462;-0.947019;-0.265489;-0.176897;-0.0371325;0;0;1;1.9082e-17;6.93889e-18;8.67362e-19
ID;14118;0.874902;1.3617;5.64282;-0.7717;-0.457277;-0.432564;-0.0909133;0.874902;1.3617;5.64282;-0.7717;-0.457277;-0.432564;-0.0909133;0;0;1;6.93889e-18;0;0
ID;14119;0.331492;1.39306;6.16417;-0.762747;-0.625354;-0.143294;-0.08134;0.331492;1.39306;6.16417;-0.762747;-0.625354;-0.143294;-0.08134;0;0;1;5.72459e-17;2.08167e-17;0
ID;14120;0.26045;0.556156;6.08389;-0.961135;-0.267287;-0.0625481;-0.0293967;0.26045;0.556156;6.08389;-0.961135;-0.267287;-0.0625481;-0.0293967;2.98023e-08;2.98023e-08;1;5.63785e-17;2.08167e-17;3.46945e-18
ID;14121;1.23234;1.69113;5.98579;-0.592142;-0.539913;-0.518186;-0.298908;1.23234;1.69113;5.98579;-0.592142;-0.539913;-0.518186;-0.298908;0;0;1;2.77556e-17;0;0
ID;14122;0.188096;0.758835;6.11549;-0.928832;-0.364534;-0.0655424;-0.00947333;0.188096;0.758835;6.11549;-0.928832;-0.364534;-0.0655424;-0.00947333;2.98023e-08;2.98023e-08;1;5.56196e-17;1.64799e-17;0
ID;14123;0.904197;1.0606;5.98615;-0.823207;-0.417273;-0.285848;-0.257883;0.904197;1.0606;5.98615;-0.823207;-0.417273;-0.285848;-0.257883;0;0;1;0;0;0
ID;14124;0.826671;0.948451;5.6834;-0.883929;-0.345342;-0.298777;-0.100706;0.826671;0.948451;5.6834;-0.883929;-0.345342;-0.298777;-0.100706;0;0;1;1.17961e-16;6.93889e-17;1.38778e-17
ID;14125;0.500772;1.19357;6.16932;-0.811718;-0.535655;-0.170004;-0.159017;0.500772;1.19357;6.16932;-0.811718;-0.535655;-0.170004;-0.159017;4.21468e-08;4.21468e-08;1;5.89806e-17;1.38778e-17;0
ID;14126;1.02108;1.27349;6.02028;-0.746953;-0.476202;-0.356031;-0.297549;1.02108;1.27349;6.02028;-0.746953;-0.476202;-0.356031;-0.297549;2.98023e-08;2.98023e-08;1;1.249e-16;2.77556e-17;0
ID;14127;0.426251;1.44247;5.94336;-0.75029;-0.612461;-0.246786;-0.0324409;0.426251;1.44247;5.94336;-0.75029;-0.612461;-0.246786;-0.0324409;0;0;1;5.72459e-17;1.73472e-17;1.04083e-17
ID;14128;0.666838;1.05648;5.96003;-0.850974;-0.443518;-0.239423;-0.147687;0.666838;1.05648;5.96003;-0.850974;-0.443518;-0.239423;-0.147687;0;0;1;1.38778e-17;0;0
ID;14129;0.791255;1.3732;5.84104;-0.761653;-0.517139;-0.366621;-0.134316;0.791255;1.3732;5.84104;-0.761653;-0.517139;-0.366621;-0.134316;0;0;1;1.38778e-17;0;0
ID;14130;1.09137;1.54634;5.94378;-0.665706;-0.527185;-0.458093;-0.262796;1.09137;1.54634;5.94378;-0.665706;-0.527185;-0.458093;-0.262796;0;0;1;2.77556e-17;0;0
ID;14131;0.589894;1.44094;5.70487;-0.751482;-0.550358;-0.363816;-0.00434995;0.589894;1.44094;5.70487;-0.751482;-0.550358;-0.363816;-0.00434995;2.98023e-08;2.98023e-08;1;8.2833e-17;5.5728e-17;1.34441e-17
ID;14132;0.963994;1.7856;5.68052;-0.617023;-0.551856;-0.549577;-0.112704;0.963994;1.7856;5.68052;-0.617023;-0.551856;-0.549577;-0.112704;0;0;1;6.93889e-17;2.08167e-17;1.38778e-17
ID;14133;0.905926;1.43624;6.13011;-0.700319;-0.567867;-0.332341;-0.27682;0.905926;1.43624;6.13011;-0.700319;-0.567867;-0.332341;-0.27682;0;0;1;8.32667e-17;2.77556e-17;0
ID;14134;1.06473;1.51246;5.91818;-0.683361;-0.518192;-0.449805;-0.24934;1.06473;1.51246;5.91818;-0.683361;-0.518192;-0.449805;-0.24934;0;0;1;0;0;0
ID;14135;0.810219;1.71204;5.57098;-0.654663;-0.546793;-0.520964;-0.0321082;0.810219;1.71204;5.57098;-0.654663;-0.546793;-0.520964;-0.0321082;2.98023e-08;2.98023e-08;1;1.04083e-17;3.46945e-18;0
ID;14136;0.652106;0.758616;5.86342;-0.92266;-0.318362;-0.18908;-0.107671;0.652106;0.758616;5.86342;-0.92266;-0.318362;-0.18908;-0.107671;0;0;1;1.76942e-16;4.85723e-17;0
ID;14137;0.901706;0.7226;5.83128;-0.91188;-0.275573;-0.221393;-0.208611;0.901706;0.7226;5.83128;-0.91188;-0.275573;-0.221393;-0.208611;0;0;1;1.94289e-16;6.93889e-17;0
ID;14138;0.864126;1.65916;5.65801;-0.670372;-0.54241;-0.499917;-0.0804747;0.864126;1.65916;5.65801;-0.670372;-0.54241;-0.499917;-0.0804747;0;0;1;1.80411e-16;6.93889e-17;6.245e-17
ID;14139;0.888861;1.43895;6.0744;-0.709085;-0.56221;-0.343785;-0.250859;0.888861;1.43895;6.0744;-0.709085;-0.56221;-0.343785;-0.250859;0;0;1;2.77556e-17;0;0
ID;14140;0.889983;1.55754;6.00453;-0.678785;-0.585867;-0.387469;-0.214192;0.889983;1.55754;6.00453;-0.678785;-0.585867;-0.387469;-0.214192;0;0;1;2.77556e-17;0;0
ID;14141;0.668232;0.544538;5.72645;-0.961667;-0.220034;-0.154601;-0.0536657;0.668232;0.544538;5.72645;-0.961667;-0.220034;-0.154601;-0.0536657;0;0;1;1.43982e-16;1.14492e-16;6.93889e-18
ID;14142;0.63584;1.37413;5.88693;-0.767569;-0.551675;-0.31298;-0.0923909;0.63584;1.37413;5.88693;-0.767569;-0.551675;-0.31298;-0.0923909;0;0;1;2.08167e-17;0;0
ID;14143;0.723483;0.747217;5.9292;-0.915173;-0.313282;-0.187251;-0.171029;0.723483;0.747217;5.9292;-0.915173;-0.313282;-0.187251;-0.171029;2.98023e-08;2.98023e-08;1;1.8735e-16;4.85723e-17;2.77556e-17
ID;14144;0.959738;1.54558;5.91136;-0.685255;-0.549037;-0.431218;-0.207447;0.959738;1.54558;5.91136;-0.685255;-0.549037;-0.431218;-0.207447;0;0;1;1.38778e-17;0;0
ID;14145;0.623859;0.844136;5.7274;-0.911715;-0.340434;-0.227851;-0.0310449;0.623859;0.844136;5.7274;-0.911715;-0.340434;-0.227851;-0.0310449;0;0;1;1.21431e-17;3.46945e-18;0
ID;14146;1.20432;1.62725;6.09175;-0.600648;-0.556866;-0.467026;-0.33318;1.20432;1.62725;6.09175;-0.600648;-0.556866;-0.467026;-0.33318;0;0;1;5.55112e-17;2.77556e-17;0
ID;14147;0.378545;0.98321;6.05688;-0.879024;-0.450619;-0.140591;-0.0670396;0.378545;0.98321;6.05688;-0.879024;-0.450619;-0.140591;-0.0670396;2.98023e-08;2.98023e-08;1;1.12757e-16;1.73472e-17;0
ID;14148;0.921563;1.75609;5.80896;-0.622746;-0.589584;-0.49448;-0.14166;0.921563;1.75609;5.80896;-0.622746;-0.589584;-0.49448;-0.14166;0;0;1;1.38778e-17;1.38778e-17;0
ID;14149;0.568361;0.773722;6.00067;-0.916655;-0.343651;-0.155713;-0.131909;0.568361;0.773722;6.00067;-0.916655;-0.343651;-0.155713;-0.131909;0;0;1;5.89806e-17;2.77556e-17;0
ID;14150;0.527486;1.1003;6.0116;-0.845477;-0.481641;-0.203371;-0.108773;0.527486;1.1003;6.0116;-0.845477;-0.481641;-0.203371;-0.108773;0;0;1;6.93889e-18;0;0
ID;14151;0.393811;1.15107;6.12669;-0.833003;-0.523808;-0.147878;-0.0993095;0.393811;1.15107;6.12669;-0.833003;-0.523808;-0.147878;-0.0993095;0;0;1;0;0;0
ID;14152;0.467166;0.435694;5.93793;-0.974552;-0.198541;-0.0853986;-0.0594794;0.467166;0.435694;5.93793;-0.974552;-0.198541;-0.0853986;-0.0594794;0;0;1;5.20417e-18;0;0
ID;14153;0.94702;1.55613;5.77766;-0.694989;-0.524781;-0.466126;-0.155957;0.94702;1.55613;5.77766;-0.694989;-0.524781;-0.466126;-0.155957;0;0;1;1.38778e-17;1.38778e-17;0
ID;14154;0.957071;1.32677;5.83914;-0.762133;-0.470758;-0.396964;-0.1999;0.957071;1.32677;5.83914;-0.762133;-0.470758;-0.396964;-0.1999;0;0;1;6.93889e-17;1.38778e-17;0
ID;14155;0.658451;1.10518;5.67994;-0.850844;-0.423866;-0.309599;-0.0234901;0.658451;1.10518;5.67994;-0.850844;-0.423866;-0.309599;-0.0234901;2.98023e-08;2.98023e-08;1;2.42861e-17;6.93889e-18;0
ID;14156;0.929054;1.05539;5.66677;-0.853436;-0.360539;-0.351522;-0.134505;0.929054;1.05539;5.66677;-0.853436;-0.360539;-0.351522;-0.134505;2.98023e-08;2.98023e-08;1;2.08167e-17;0;0
ID;14157;0.798652;1.23832;6.08605;-0.77781;-0.509893;-0.277162;-0.241252;0.798652;1.23832;6.08605;-0.77781;-0.509893;-0.277162;-0.241252;0;0;1;4.16334e-17;2.77556e-17;1.38778e-17
ID;14158;0.697585;1.20262;5.62246;-0.824455;-0.440192;-0.35535;-0.0151974;0.697585;1.20262;5.62246;-0.824455;-0.440192;-0.35535;-0.0151974;0;0;1;1.21431e-17;3.46945e-18;0
ID;14159;0.744314;1.41048;5.88503;-0.750079;-0.545302;-0.350473;-0.131134;0.744314;1.41048;5.88503;-0.750079;-0.545302;-0.350473;-0.131134;4.21468e-08;4.21468e-08;1;1.17961e-16;6.93889e-17;0
ID;14160;0.527793;0.921576;6.04949;-0.886036;-0.412812;-0.165239;-0.131237;0.527793;0.921576;6.04949;-0.886036;-0.412812;-0.165239;-0.131237;0;0;1;0;0;0
ID;14161;0.731825;1.5236;6.11797;-0.69475;-0.621955;-0.299305;-0.202265;0.731825;1.5236;6.11797;-0.69475;-0.621955;-0.299305;-0.202265;0;0;1;2.77556e-17;0;0
ID;14162;0.588456;1.00431;5.94949;-0.869447;-0.431052;-0.214142;-0.111353;0.588456;1.00431;5.94949;-0.869447;-0.431052;-0.214142;-0.111353;0;0;1;5.89806e-17;2.77556e-17;0
ID;14163;0.597399;1.21742;5.73544;-0.820135;-0.480611;-0.309802;-0.0203671;0.597399;1.21742;5.73544;-0.820135;-0.480611;-0.309802;-0.0203671;0;0;1;8.67362e-18;6.93889e-18;0
ID;14164;1.02837;1.53411;6.037;-0.665595;-0.557795;-0.412949;-0.274446;1.02837;1.53411;6.037;-0.665595;-0.557795;-0.412949;-0.274446;2.98023e-08;2.98023e-08;1;0;0;0
ID;14165;0.44923;1.08027;6.03421;-0.853343;-0.483233;-0.175904;-0.0857277;0.44923;1.08027;6.03421;-0.853343;-0.483233;-0.175904;-0.0857277;0;0;1;5.55112e-17;2.08167e-17;1.38778e-17
ID;14166;0.910297;0.989882;5.99012;-0.838421;-0.391566;-0.268852;-0.267291;0.910297;0.989882;5.99012;-0.838421;-0.391566;-0.268852;-0.267291;0;0;1;1.38778e-17;0;0
ID;14167;0.504999;0.922565;6.097;-0.884129;-0.418781;-0.150778;-0.142144;0.504999;0.922565;6.097;-0.884129;-0.418781;-0.150778;-0.142144;0;0;1;5.89806e-17;2.77556e-17;1.38778e-17
ID;14168;0.487244;0.562168;5.91608;-0.959022;-0.25247;-0.114926;-0.0576762;0.487244;0.562168;5.91608;-0.959022;-0.25247;-0.114926;-0.0576762;0;0;1;5.20417e-18;0;0
ID;14169;0.783129;0.904123;5.56871;-0.899019;-0.319973;-0.297371;-0.0308711;0.783129;0.904123;5.56871;-0.899019;-0.319973;-0.297371;-0.0308711;2.98023e-08;2.98023e-08;1;1.9082e-17;3.46945e-18;0
ID;14170;0.653796;0.933688;5.73434;-0.891764;-0.371123;-0.254619;-0.0468398;0.653796;0.933688;5.73434;-0.891764;-0.371123;-0.254619;-0.0468398;0;0;1;3.46945e-18;0;0
ID;14171;1.03725;1.45895;6.18768;-0.66439;-0.562408;-0.357621;-0.338217;1.03725;1.45895;6.18768;-0.66439;-0.562408;-0.357621;-0.338217;0;0;1;2.77556e-17;0;0
ID;14172;0.810019;1.55014;6.08182;-0.681546;-0.612183;-0.338975;-0.214064;0.810019;1.55014;6.08182;-0.681546;-0.612183;-0.338975;-0.214064;0;0;1;0;0;0
ID;14173;0.965983;0.92193;5.75271;-0.874474;-0.326001;-0.302624;-0.193489;0.965983;0.92193;5.75271;-0.874474;-0.326001;-0.302624;-0.193489;0;0;1;5.55112e-17;2.77556e-17;1.38778e-17
ID;14174;0.881935;1.21855;6.10586;-0.769694;-0.493869;-0.289121;-0.282972;0.881935;1.21855;6.10586;-0.769694;-0.493869;-0.289121;-0.282972;4.21468e-08;4.21468e-08;1;2.77556e-17;0;0
ID;14175;0.686297;1.4584;6.21821;-0.710013;-0.619816;-0.244431;-0.227955;0.686297;1.4584;6.21821;-0.710013;-0.619816;-0.244431;-0.227955;0;0;1;2.77556e-17;0;0
ID;14176;0.381084;1.28562;6.05629;-0.798037;-0.571962;-0.179433;-0.0616446;0.381084;1.28562;6.05629;-0.798037;-0.571962;-0.179433;-0.0616446;2.98023e-08;2.98023e-08;1;1.70003e-16;2.08167e-17;0
ID;14177;1.04517;1.71068;6.00645;-0.608137;-0.59584;-0.463346;-0.245877;1.04517;1.71068;6.00645;-0.608137;-0.59584;-0.463346;-0.245877;0;0;1;2.77556e-17;0;0
ID;14178;0.347736;0.853222;5.98318;-0.910114;-0.392276;-0.131683;-0.0217254;0.347736;0.853222;5.98318;-0.910114;-0.392276;-0.131683;-0.0217254;0;0;1;1.21431e-17;0;0
ID;14179;0.923743;1.00567;5.90824;-0.843439;-0.383833;-0.291395;-0.237427;0.923743;1.00567;5.90824;-0.843439;-0.383833;-0.291395;-0.237427;0;0;1;1.38778e-17;0;0
ID;14180;0.521736;1.38847;5.95944;-0.764782;-0.583473;-0.262484;-0.0759573;0.521736;1.38847;5.95944;-0.764782;-0.583473;-0.262484;-0.0759573;0;0;1;6.93889e-18;0;0
ID;14181;0.784524;1.41436;5.82127;-0.750329;-0.527552;-0.379194;-0.122092;0.784524;1.41436;5.82127;-0.750329;-0.527552;-0.379194;-0.122092;2.98023e-08;2.98023e-08;1;1.8735e-16;1.38778e-16;1.38778e-17
ID;14182;0.575124;0.850305;5.94311;-0.904692;-0.370024;-0.182224;-0.106814;0.575124;0.850305;5.94311;-0.904692;-0.370024;-0.182224;-0.106814;2.98023e-08;2.98023e-08;1;5.89806e-17;2.77556e-17;0
ID;14183;0.0307013;1.01293;6.26928;-0.874433;-0.48497;-0.0108186;-0.00734296;0.0307013;1.01293;6.26928;-0.874433;-0.48497;-0.0108186;-0.00734296;0;0;1;4.33681e-19;0;0
ID;14184;0.469905;1.43964;6.1176;-0.743237;-0.626248;-0.205966;-0.113972;0.469905;1.43964;6.1176;-0.743237;-0.626248;-0.205966;-0.113972;0;0;1;1.38778e-17;0;0
ID;14185;1.02345;1.09842;6.01212;-0.793291;-0.416431;-0.314774;-0.313356;1.02345;1.09842;6.01212;-0.793291;-0.416431;-0.314774;-0.313356;0;0;1;0;0;0
ID;14186;0.840682;1.30372;5.80367;-0.782029;-0.479225;-0.372006;-0.142776;0.840682;1.30372;5.80367;-0.782029;-0.479225;-0.372006;-0.142776;2.98023e-08;2.98023e-08;1;2.77556e-17;0;0
ID;14187;0.705931;1.239;5.62129;-0.813972;-0.450049;-0.366859;-0.0179252;0.705931;1.239;5.62129;-0.813972;-0.450049;-0.366859;-0.0179252;0;0;1;6.07153e-17;5.55112e-17;1.21431e-17
ID;14188;0.776456;0.381812;5.66293;-0.97884;-0.145328;-0.122001;-0.0766032;0.776456;0.381812;5.66293;-0.97884;-0.145328;-0.122001;-0.0766032;2.98023e-08;2.98023e-08;1;1.17961e-16;6.59195e-17;0
ID;14189;0.57541;1.31999;5.99632;-0.781789;-0.557006;-0.256223;-0.113579;0.57541;1.31999;5.99632;-0.781789;-0.557006;-0.256223;-0.113579;0;0;1;1.38778e-17;0;0
ID;14190;0.954964;1.6768;5.7167;-0.656078;-0.5386;-0.512655;-0.129064;0.954964;1.6768;5.7167;-0.656078;-0.5386;-0.512655;-0.129064;2.98023e-08;2.98023e-08;1;1.38778e-17;0;0
ID;14191;0.202594;1.55295;6.13628;-0.713113;-0.690095;-0.121837;-0.0198607;0.202594;1.55295;6.13628;-0.713113;-0.690095;-0.121837;-0.0198607;2.98023e-08;2.98023e-08;1;3.46945e-18;1.73472e-18;0
ID;14192;0.704238;1.40004;5.70571;-0.763295;-0.516406;-0.385175;-0.0484434;0.704238;1.40004;5.70571;-0.763295;-0.516406;-0.385175;-0.0484434;0;0;1;2.42861e-17;1.38778e-17;0
ID;14193;0.838126;0.825609;5.66447;-0.910493;-0.299371;-0.267063;-0.100286;0.838126;0.825609;5.66447;-0.910493;-0.299371;-0.267063;-0.100286;0;0;1;5.55112e-17;1.73472e-17;1.38778e-17
ID;14194;0.282942;1.1608;6.1664;-0.83336;-0.537442;-0.108869;-0.0693928;0.282942;1.1608;6.1664;-0.83336;-0.537442;-0.108869;-0.0693928;0;0;1;6.93889e-18;0;0
ID;14195;0.756738;1.22657;5.54168;-0.817738;-0.421473;-0.391953;-0.00622712;0.756738;1.22657;5.54168;-0.817738;-0.421473;-0.391953;-0.00622712;0;0;1;1.1189e-16;9.93129e-17;4.33681e-18
ID;14196;0.61491;1.60661;5.81069;-0.692573;-0.615879;-0.372285;-0.0493983;0.61491;1.60661;5.81069;-0.692573;-0.615879;-0.372285;-0.0493983;4.21468e-08;4.21468e-08;1;1.04083e-17;6.93889e-18;0
ID;14197;0.927199;1.3406;5.95736;-0.748477;-0.503236;-0.364237;-0.232093;0.927199;1.3406;5.95736;-0.748477;-0.503236;-0.364237;-0.232093;2.98023e-08;2.98023e-08;1;1.38778e-17;0;0
ID;14198;0.87755;0.711469;5.67674;-0.928792;-0.256723;-0.235354;-0.126675;0.87755;0.711469;5.67674;-0.928792;-0.256723;-0.235354;-0.126675;0;0;1;5.89806e-17;1.38778e-17;6.93889e-18
ID;14199;1.00081;1.67079;6.07232;-0.619233;-0.60958;-0.422284;-0.258145;1.00081;1.67079;6.07232;-0.619233;-0.60958;-0.422284;-0.258145;0;0;1;2.77556e-17;0;0
ID;14200;0.490148;1.60658;6.06921;-0.687735;-0.675503;-0.248157;-0.0955755;0.490148;1.60658;6.06921;-0.687735;-0.675503;-0.248157;-0.0955755;0;0;1;0;0;0
ID;14201;0.277439;0.894251;6.11171;-0.900428;-0.421529;-0.0962362;-0.0477526;0.277439;0.894251;6.11171;-0.900428;-0.421529;-0.0962362;-0.0477526;0;0;1;3.46945e-18;0;0
ID;14202;1.39784;1.6606;6.14875;-0.544462;-0.531896;-0.51179;-0.398395;1.39784;1.6606;6.14875;-0.544462;-0.531896;-0.51179;-0.398395;0;0;1;1.11022e-16;8.32667e-17;2.77556e-17
ID;14203;0.755222;1.03275;5.60408;-0.868986;-0.37211;-0.324504;-0.0330872;0.755222;1.03275;5.60408;-0.868986;-0.37211;-0.324504;-0.0330872;0;0;1;1.56125e-17;3.46945e-18;0
ID;14204;0.904452;1.12361;5.81157;-0.826552;-0.411521;-0.338286;-0.181726;0.904452;1.12361;5.81157;-0.826552;-0.411521;-0.338286;-0.181726;0;0;1;1.38778e-17;0;0
ID;14205;0.824543;1.77618;5.63982;-0.628307;-0.576107;-0.519686;-0.0570735;0.824543;1.77618;5.63982;-0.628307;-0.576107;-0.519686;-0.0570735;0;0;1;2.77556e-17;6.93889e-18;0
ID;14206;0.945633;0.652587;5.78426;-0.923707;-0.240497;-0.211904;-0.209815;0.945633;0.652587;5.78426;-0.923707;-0.240497;-0.211904;-0.209815;0;0;1;2.28983e-16;1.11022e-16;0
ID;14207;0.646445;1.53428;6.26106;-0.685108;-0.655659;-0.227724;-0.221091;0.646445;1.53428;6.26106;-0.685108;-0.655659;-0.227724;-0.221091;0;0;1;1.8735e-16;5.55112e-17;2.77556e-17
ID;14208;0.528754;0.845926;5.91886;-0.908797;-0.370217;-0.177258;-0.0748834;0.528754;0.845926;5.91886;-0.908797;-0.370217;-0.177258;-0.0748834;4.21468e-08;4.21468e-08;1;1.73472e-16;7.63278e-17;0
ID;14209;0.892837;1.4447;5.69913;-0.741329;-0.48893;-0.445048;-0.115371;0.892837;1.4447;5.69913;-0.741329;-0.48893;-0.445048;-0.115371;2.98023e-08;2.98023e-08;1;1.38778e-17;6.93889e-18;0
ID;14210;0.988853;1.39927;5.90902;-0.729226;-0.500098;-0.40566;-0.231457;0.988853;1.39927;5.90902;-0.729226;-0.500098;-0.40566;-0.231457;2.98023e-08;2.98023e-08;1;1.38778e-17;0;0
ID;14211;0.324228;1.31589;6.07822;-0.789843;-0.590212;-0.159917;-0.0471556;0.324228;1.31589;6.07822;-0.789843;-0.590212;-0.159917;-0.0471556;0;0;1;3.46945e-18;0;0
ID;14212;0.901839;1.2434;6.01023;-0.773032;-0.484797;-0.322775;-0.251414;0.901839;1.2434;6.01023;-0.773032;-0.484797;-0.322775;-0.251414;2.98023e-08;2.98023e-08;1;1.38778e-17;0;0
ID;14213;0.312989;1.08364;6.18542;-0.851816;-0.504857;-0.105168;-0.0920219;0.312989;1.08364;6.18542;-0.851816;-0.504857;-0.105168;-0.0920219;0;0;1;6.93889e-18;0;0
ID;14214;0.606318;1.49821;5.76758;-0.731546;-0.576619;-0.362282;-0.0332045;0.606318;1.49821;5.76758;-0.731546;-0.576619;-0.362282;-0.0332045;0;0;1;3.46945e-18;0;0
ID;14215;1.17294;1.51852;5.94709;-0.662772;-0.501558;-0.471499;-0.294722;1.17294;1.51852;5.94709;-0.662772;-0.501558;-0.471499;-0.294722;0;0;1;5.55112e-17;2.77556e-17;0
ID;14216;0.525303;1.49033;6.24653;-0.713148;-0.651502;-0.188032;-0.177791;0.525303;1.49033;6.24653;-0.713148;-0.651502;-0.188032;-0.177791;0;0;1;6.245e-17;1.38778e-17;0
ID;14217;0.446922;0.402664;5.86276;-0.979715;-0.181463;-0.0840305;-0.0129819;0.446922;0.402664;5.86276;-0.979715;-0.181463;-0.0840305;-0.0129819;2.98023e-08;2.98023e-08;1;2.1684e-18;0;0
ID;14218;0.291168;0.753621;6.08625;-0.928811;-0.357053;-0.0889118;-0.0437935;0.291168;0.753621;6.08625;-0.928811;-0.357053;-0.0889118;-0.0437935;0;0;1;3.46945e-18;0;0
ID;14219;0.827881;1.15797;5.56827;-0.835684;-0.392289;-0.381455;-0.0472525;0.827881;1.15797;5.56827;-0.835684;-0.392289;-0.381455;-0.0472525;0;0;1;2.42861e-17;6.93889e-18;0
ID;14220;0.715167;0.951987;5.91945;-0.875151;-0.39315;-0.235372;-0.155381;0.715167;0.951987;5.91945;-0.875151;-0.39315;-0.235372;-0.155381;0;0;1;1.38778e-17;0;0
ID;14221;0.618072;0.659702;5.76164;-0.944989;-0.272727;-0.174736;-0.0456437;0.618072;0.659702;5.76164;-0.944989;-0.272727;-0.174736;-0.0456437;0;0;1;3.46945e-18;0;0
ID;14222;0.732022;1.34071;6.08917;-0.755421;-0.555849;-0.277486;-0.20826;0.732022;1.34071;6.08917;-0.755421;-0.555849;-0.277486;-0.20826;2.98023e-08;2.98023e-08;1;6.245e-17;1.38778e-17;0
ID;14223;0.981132;1.69128;5.77765;-0.644587;-0.550983;-0.506473;-0.156239;0.981132;1.69128;5.77765;-0.644587;-0.550983;-0.506473;-0.156239;2.98023e-08;2.98023e-08;1;1.38778e-17;0;0
ID;14224;1.19342;1.51995;6.23505;-0.609217;-0.560374;-0.400713;-0.392766;1.19342;1.51995;6.23505;-0.609217;-0.560374;-0.400713;-0.392766;0;0;1;0;0;0
ID;14225;0.491015;1.47655;6.15919;-0.727211;-0.641443;-0.20371;-0.134967;0.491015;1.47655;6.15919;-0.727211;-0.641443;-0.20371;-0.134967;2.98023e-08;2.98023e-08;1;0;0;0
ID;14226;1.29928;1.48389;6.12174;-0.621043;-0.503368;-0.4508;-0.397121;1.29928;1.48389;6.12174;-0.621043;-0.503368;-0.4508;-0.397121;2.98023e-08;2.98023e-08;1;2.77556e-17;0;0
ID;14227;0.616935;1.53478;5.84596;-0.716821;-0.600034;-0.349221;-0.0645838;0.616935;1.53478;5.84596;-0.716821;-0.600034;-0.349221;-0.0645838;0;0;1;6.93889e-18;0;0
ID;14228;0.387247;1.49091;5.93993;-0.734602;-0.633561;-0.242279;-0.0161618;0.387247;1.49091;5.93993;-0.734602;-0.633561;-0.242279;-0.0161618;2.98023e-08;2.98023e-08;1;1.38778e-17;1.04083e-17;0
ID;14229;1.27624;1.49445;6.05812;-0.634566;-0.496958;-0.46357;-0.368052;1.27624;1.49445;6.05812;-0.634566;-0.496958;-0.46357;-0.368052;0;0;1;5.55112e-17;2.77556e-17;0
ID;14230;0.61594;1.62007;5.76956;-0.688572;-0.611829;-0.387673;-0.0352577;0.61594;1.62007;5.76956;-0.688572;-0.611829;-0.387673;-0.0352577;2.98023e-08;2.98023e-08;1;2.42861e-17;3.46945e-18;0
ID;14231;0.940125;1.65615;6.07992;-0.63091;-0.619497;-0.398561;-0.243567;0.940125;1.65615;6.07992;-0.63091;-0.619497;-0.398561;-0.243567;0;0;1;2.77556e-17;0;0
ID;14232;0.109199;1.14137;6.22686;-0.841236;-0.538361;-0.0446571;-0.0222463;0.109199;1.14137;6.22686;-0.841236;-0.538361;-0.0446571;-0.0222463;0;0;1;0;0;0
